num_critic_for_reviews,duration,director_facebook_likes,lead_actor_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,aspect_ratio,movie_facebook_likes,imdb_score_high
179,138,143,1000,35918429,32415,3970,1,510,1700000,2001,2.35,951,1
265,109,175,18000,75573300,156898,20148,1,172,6.10E+07,2013,2.35,22000,0
435,100,97,11000,257756197,246698,22128,0,471,6.00E+07,2014,2.35,64000,1
39,96,6,206,5430822,8391,493,0,75,7.00E+06,1992,1.85,0,0
244,108,24,2000,23070045,47003,3892,0,215,3.00E+07,2011,1.85,11000,0
80,92,114,912,20763013,30840,2355,0,383,2.30E+07,1987,2.35,0,0
253,118,89,15000,62877175,217507,16758,1,325,3.00E+07,2008,1.85,0,1
221,146,127,962,95328937,59581,4555,4,293,1.00E+08,2010,1.85,0,0
362,114,0,3000,58229120,236421,5095,1,515,9.00E+07,2013,2.35,70000,1
173,107,161,21000,19389454,54643,22974,5,335,5.50E+07,2000,2.35,0,1
122,111,50,2000,9180275,22145,4288,0,231,1200000,2000,1.85,756,1
72,145,0,10000,70001698,76842,12098,0,173,1.40E+07,1989,2.35,4000,1
97,172,355,749,23650000,40359,1941,5,235,2100000,1946,1.37,0,1
185,98,0,18000,30857814,294163,20060,0,718,1.60E+07,1987,1.85,33000,1
8,96,14,361,11798,179,387,2,18,1.00E+05,2003,1.78,39,0
120,110,134,23000,18472363,63599,25049,3,208,5.00E+07,2005,2.35,0,0
130,118,7,968,1705139,4695,2545,0,69,4700000,1988,1.85,0,0
61,84,8,545,4777007,15130,1149,3,98,4.00E+07,2001,2.35,565,0
339,141,0,749,47307550,104301,1948,4,269,4.50E+07,2012,2.35,28000,0
161,94,11,1000,6301131,92850,5085,0,263,2.90E+07,2005,2.35,0,1
62,99,0,664,44450000,44394,2010,1,115,2.70E+07,1994,2.35,0,0
159,110,118,11000,5773519,28618,12876,2,91,4.00E+07,2015,2.35,11000,0
136,111,15,1000,7691700,12937,2140,2,73,1.00E+07,2010,2.35,0,1
190,104,235,14000,97680195,271691,29505,1,243,7.00E+07,2008,2.35,0,0
44,97,19,40000,22200000,41310,52122,3,117,2.50E+07,1994,1.85,0,0
16,102,18,670,15593,2295,1562,1,40,2.10E+07,1999,1.85,284,0
115,122,0,697,8596914,23023,1517,0,148,6.00E+06,2000,1.85,0,0
321,103,207,40000,67631157,176606,55175,0,374,1.00E+08,2010,2.35,25000,0
138,105,488,15000,20991497,39778,44037,1,172,3.70E+07,2015,1.85,11000,0
141,117,179,8000,63695760,61490,12850,1,264,6.50E+07,2003,1.85,0,0
221,115,0,10000,183436380,97697,13159,8,185,2.90E+07,2015,1.85,40000,0
366,116,16000,16000,148085755,561773,17347,0,871,3.30E+07,2008,2.35,28000,1
154,130,149,1000,15709385,53053,5101,0,132,3.00E+07,2008,1.85,0,0
119,129,131,1000,159600000,175607,2387,0,252,5500000,1973,1.85,0,1
309,93,180,14000,145000989,483756,16461,0,974,2.50E+07,2008,2.35,29000,1
135,110,53,480,2775593,61269,858,4,98,2.70E+07,2008,1.85,0,0
94,91,52,773,24788807,21245,1965,0,213,3.00E+06,1998,2.35,0,1
118,120,155,23000,81593527,48806,24300,1,263,4.00E+07,2006,2.35,11000,1
216,110,16,93,70011073,57996,146,0,349,1.20E+07,2012,2.35,15000,0
157,116,51,11000,36931089,70681,16484,2,198,7.00E+07,2012,2.35,12000,0
517,158,21000,18000,102515793,330152,20388,1,632,9.00E+07,2011,2.35,54000,1
125,107,42,875,20113965,15231,1702,3,66,4.00E+07,2012,2.35,0,0
60,133,53,1000,68750000,40858,2916,0,144,5.50E+07,1996,2.35,0,0
80,104,54,901,139225854,34561,5265,0,116,6.00E+07,2002,1.85,1000,0
63,82,12,8000,30324946,48458,9271,2,239,1.70E+07,1998,1.85,0,0
93,99,26,720,25584685,15877,3327,5,102,2.00E+07,2007,2.35,590,0
172,130,545,722,26616590,120416,2525,0,857,6.00E+07,1997,2.35,10000,0
90,102,6,711,33864342,29968,2913,1,117,4.00E+07,1999,1.85,445,0
288,122,909,503,119078393,113152,1448,0,1416,6.00E+06,2004,1.85,0,1
156,94,52,567,59573085,13562,2259,10,103,1.80E+07,2016,2.35,19000,0
2,112,74,260000,96734,606,263584,3,5,1.00E+06,2012,1.85,706,0
225,105,68,635,92401,56402,2423,0,209,2.00E+06,2010,2.35,17000,0
203,107,0,13000,44867349,75347,14483,2,176,3.70E+07,2010,2.35,0,0
129,118,41,2000,1150403,14143,3474,4,102,1.30E+07,2006,1.85,0,1
264,98,21,438,84749884,82133,1081,0,359,3.00E+06,2010,1.85,14000,0
434,169,0,18000,200069408,240396,29991,0,2367,2.09E+08,2006,2.35,0,0
446,201,0,6000,218051260,316020,7122,0,2618,2.07E+08,2005,2.35,0,1
151,124,44,4000,36447959,35833,6393,0,96,2.50E+07,2014,2.39,10000,0
12,119,13,957,798341,983,1107,0,63,1.00E+06,2001,1.85,100,1
469,99,0,3000,1702277,84620,5074,4,235,1.20E+07,2013,2.35,27000,0
198,124,845,650,46975183,256213,1640,0,338,6.10E+07,2007,2.35,0,1
257,98,16,16000,187165546,150618,43286,3,195,1.35E+08,2013,2.35,28000,1
315,129,16000,13000,32741596,80140,14344,0,323,5.00E+07,2010,2.35,16000,0
59,119,17000,10000,52293982,57831,11895,1,115,13800000,1986,1.85,0,0
341,96,1000,24000,60338891,248468,36093,0,545,3.70E+07,2008,1.85,0,0
101,94,0,563,15131330,25843,683,0,64,8.60E+07,2006,2.35,941,0
47,90,8,426,75727,5699,862,0,40,2500000,2008,1.85,0,0
391,105,20,22000,26589953,165792,26233,1,392,10500000,2010,1.85,44000,0
125,81,5,49000,7825820,13086,50831,0,156,4.00E+06,2006,1.85,576,0
119,81,44,35000,66950483,29738,47677,6,85,2.80E+07,2014,2.39,12000,0
41,77,37,3000,9694105,8176,5568,0,77,2.20E+07,1999,2.35,272,0
223,91,157,490,7455447,29967,1136,2,126,7.00E+06,2010,1.85,0,0
32,144,54,469,20400000,6304,2037,0,87,8.00E+06,1946,1.37,403,0
94,116,521,13000,177200000,77366,14701,1,194,2.20E+07,1982,2.35,0,1
166,143,380,29000,57366262,400292,33160,0,657,1.00E+08,2006,2.35,14000,1
251,94,24,581,104007828,76828,2371,0,314,5.00E+06,2011,1.85,24000,0
44,120,108,634,1055654,20426,2673,1,175,1.00E+07,2006,2.35,0,1
36,123,0,12000,25900000,12771,18793,1,84,5.80E+07,1984,1.85,828,0
358,114,62,12000,155181732,147497,16718,0,499,1.10E+08,2015,2.35,52000,0
231,104,171,109,1007962,131969,117,0,651,950000,2005,2.35,12000,1
119,125,34,427,13337299,9649,729,7,226,2.00E+07,2004,2.35,1000,0
252,94,0,1000,17544812,69989,4707,0,384,1.00E+07,2007,2.35,0,0
74,108,3,710,49526,16299,2119,1,129,6800000,2005,2.35,1000,0
90,92,0,1000,7927,19236,1055,1,175,2300000,1947,1.37,0,1
100,99,67,826,117559438,66941,1790,1,148,3.00E+07,2000,1.85,1000,0
