bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,yrs_old,assess_cd,price
3,3,1290,1112,3,3,7,2,305000
5,4.75,3940,7067,2,3,7,7,1695000
4,2.5,2170,6000,2,3,7,2,445000
4,3.5,3290,8059,2,3,3,4,801000
3,2.5,2550,5376,2,3,11,8,711000
3,2.25,1140,977,2,3,7,11,268500
4,2.5,2300,3825,2,3,3,4,320000
4,3.25,2670,5001,1,3,2,4,500000
4,2.5,2440,6651,2,3,1,7,631625
2,2.5,1611,2210,2,3,10,1,850000
3,3.5,2710,3290,2,3,9,5,600000
3,2.75,2015,16807,2,3,8,8,988500
4,3.25,3444,5166,2,3,1,4,430236
3,2.5,3060,9576,2,3,10,8,1266525
4,2.5,2050,2772,2,3,2,9,689500
3,1.5,1390,1882,2,3,1,9,175003
2,2.5,1240,1249,3,3,9,8,459000
4,3.25,3750,74052,2,3,2,12,1180000
3,3.25,1410,1442,3,3,9,7,358000
4,2.5,2448,4949,2,3,1,6,447055
3,2.75,2600,64626,1.5,3,6,3,415000
4,3.25,3330,9000,2,3,11,9,1210000
2,2.25,1160,1010,2,3,9,8,495000
2,2.25,1330,1380,2,3,10,2,479000
3,2.5,2830,4334,3,3,9,11,1898000
3,2.5,1610,3517,2,3,10,3,249900
4,2.5,2800,4000,2,3,4,1,1465000
5,3.75,4570,10194,2,3,9,12,1037000
4,2.5,2820,6120,2,3,1,12,897000
4,2.5,2570,9470,2,3,9,7,1100000
3,2.25,1710,1193,2,3,1,12,685000
3,1.5,1220,3286,2,3,33,10,295000
3,2.25,1650,946,3,3,1,9,619000
2,1.5,1130,1340,2,3,7,7,439108
3,2.25,1489,2800,2,3,4,2,260000
5,2.5,2690,5557,2,3,3,1,279000
3,2.25,1530,1305,2,3,8,10,380000
3,2.5,1600,6315,2,3,2,11,287000
2,1.5,1000,1251,2,3,9,4,377000
4,3.5,2440,3012,3,3,10,5,649950
3,2.5,1260,1102,3,3,8,4,445000
3,2.5,1660,1692,3,3,10,1,605000
3,2.25,1190,1137,2,3,16,3,475000
3,3,1520,1884,3,3,6,11,399000
5,2.75,3250,8100,2,3,1,12,718000
4,3.25,4700,9160,1,3,10,12,1400000
3,2.5,1480,1663,2,3,3,8,341000
2,2.5,2380,9374,1,3,4,10,818000
3,2.25,1640,1873,3,3,1,4,759000
3,3.5,1650,2262,3,3,5,12,547500
5,4.75,5305,8401,2,3,10,2,2700000
3,2.5,1200,813,3,3,5,11,412000
2,1.5,690,1058,2,3,10,11,245000
4,2.5,3202,4964,2,3,1,5,460940
3,2.25,1347,1292,3,3,5,5,321000
4,3.5,2960,6000,2,3,1,5,633634
1,0.75,740,1284,1,4,87,10,290000
2,2.25,1200,1137,3,3,8,1,445000
5,3.5,4320,7502,2,3,3,4,887250
3,2.5,2310,7348,1,3,5,5,739000
3,2,1490,1286,3,3,1,7,429900
3,2,1480,800,2,3,1,8,459000
3,2.25,1481,2820,2,3,3,2,240000
3,3,1730,1902,3,3,1,7,566950
4,3.5,3900,8391,2,3,9,4,1040000
3,3.5,1130,1449,3,3,10,5,343000
4,3.25,3230,4838,2,3,1,10,572115
5,3.5,3920,5150,2,3,11,9,918000
2,1.5,1190,1361,2,3,8,1,555000
4,2.5,2311,4396,2,3,1,10,399440
3,2.5,1810,914,3,3,7,3,450000
4,2.5,3290,6203,2,3,7,2,648000
4,2.5,3250,5000,2,3,7,11,580000
4,2.5,2544,4071,2,3,2,4,415000
3,2.5,1380,1389,3,3,7,5,527500
3,2.25,1430,800,2,3,4,1,384000
3,2.5,3490,28213,1.5,3,6,3,692000
2,1.5,910,966,2,3,9,12,455000
4,3.25,3080,4120,2,3,1,10,1280000
3,2.5,2280,6031,2,3,4,3,415000
3,2.5,1660,1344,3,3,7,8,975000
4,2.5,3320,7429,2,3,1,7,799950
5,4,1680,7268,1,3,7,10,545000
4,3.5,2584,5005,2,3,1,3,429900
3,2.5,2217,8019,2,3,6,11,275000
3,2.5,2480,4136,2,3,6,1,498000
3,2.5,2610,7256,2,3,1,12,754950
4,3,3240,5562,2,3,2,10,895000
4,3.25,3569,8327,2,3,2,1,580000
4,2.5,3181,5831,2,3,1,4,379900
4,2.5,1921,4888,2,3,6,8,245000
3,2.5,1570,4926,2,3,1,12,417000
3,2.5,1940,3211,2,3,6,4,555000
3,2.5,1940,3211,2,3,6,8,555000
4,2.5,2210,13721,2,3,6,9,353000
3,2.25,1280,1187,2,3,7,4,539000
3,2,1520,5040,2,3,38,9,434900
2,2.25,1230,1078,2,3,7,3,325000
3,2.5,1480,2159,3,3,8,12,650000
4,2.5,2612,5850,2,3,1,7,379950
3,2.5,2350,4975,2,3,3,10,700000
3,2.5,1300,1590,2,3,1,3,675000
4,1.5,2020,7560,1,4,55,4,379000
3,2.5,2140,2867,2,3,10,3,571000
3,2.25,1380,1621,2,3,8,5,475000
4,3.5,2730,3047,2,3,9,7,769900
4,3.5,4220,5817,2,3,9,1,633000
3,2.5,1570,1433,3,3,5,12,635000
4,3.5,4670,6000,2,3,8,3,1238000
3,2.25,1370,1007,3,3,6,10,524000
4,3.5,3273,5115,2,3,1,6,485000
3,4,3880,13095,2,3,6,5,1030000
3,3.5,1494,1262,3,3,4,9,650000
3,2.5,2930,5641,2,3,2,2,754842
4,2.5,2598,5553,2,3,1,6,428900
3,2.5,2242,4995,2,3,4,1,329900
4,2.5,2830,5932,2,3,1,3,1035292
4,2.5,2710,6937,2,3,6,9,544999
4,2.75,2320,4344,2,3,3,10,449950
4,2.5,2720,7991,2,3,9,8,635000
3,1.75,1650,1180,3,3,1,8,599000
3,3.25,1430,1348,2,3,7,5,478000
4,2.5,2090,5040,2,3,1,10,388000
4,3.5,3660,4903,2,3,1,6,809950
4,3.5,4220,8417,3,3,3,3,1060000
2,2.5,1450,1213,2,3,0,12,659000
4,3.75,3460,6738,2,3,2,11,971971
3,2.5,1350,874,3,3,9,12,389000
4,2.75,3000,5470,2,3,10,2,355000
4,2.5,2950,10003,2,3,9,8,551500
4,2.5,2530,5048,2,3,1,5,417838
4,4.5,4650,7660,2,3,7,3,1750000
2,1,710,1131,2,4,72,1,399950
4,2.5,3050,8000,2,3,8,5,740000
3,2.5,1150,683,2,3,2,5,335000
5,5.25,3410,8118,2,3,9,8,2250000
4,2.5,3540,7009,2,3,8,10,920000
3,2.5,1370,1350,2,3,8,9,368000
4,2.5,1714,3080,2,3,6,10,307000
4,2.75,3650,4534,2,3,1,12,550000
4,2.5,2990,6037,2,3,2,1,594491
4,2.5,3284,6516,2,3,1,4,460458
4,2.25,3550,13900,1,3,5,7,859000
3,3,1860,2875,2,3,6,6,399950
3,3.25,1720,1977,2,3,8,11,547500
3,2.5,2540,4775,2,3,9,6,310000
4,2.75,3270,12880,2,3,1,8,939000
2,2.5,980,1021,3,3,7,2,329900
3,2.5,1150,1193,2,3,9,2,436000
3,2.5,1820,1855,2,3,7,3,320000
3,2.5,1580,3825,2,3,4,11,375000
3,2,1460,3696,2,3,5,7,392137
4,2.5,2900,4950,2,3,11,1,520000
5,2.75,2620,6389,2,3,8,9,535000
2,2.5,1340,999,2,3,7,4,407000
4,3.25,3266,5398,2,3,1,4,424950
2,1.5,1076,1060,3,3,9,11,290000
3,3.25,1680,1478,2,3,6,11,399000
3,2.5,1930,1348,2,3,10,6,439990
4,2.5,2880,3091,2,3,1,10,635000
4,2.25,2240,5000,2,3,2,3,635000
3,2.5,2594,4455,2,3,3,7,351000
2,1.5,1210,1232,3,3,8,6,437500
4,3.5,3760,5000,2,3,1,8,919204
4,2.5,3600,6055,2,3,1,10,923990
4,2.5,2050,2772,2,3,3,3,639888
3,3.25,1510,2064,2,3,7,6,675000
4,2.5,2580,3909,2,3,2,2,899900
3,2.5,1670,4020,2,3,6,8,252000
4,2.5,3190,10034,2,3,8,7,925000
3,2.5,1280,1920,3,3,6,5,552000
4,2.5,2718,6197,2,3,9,6,388500
2,2,1370,1878,3,3,11,12,548000
3,2.5,1794,4769,2,3,10,6,254950
4,4.5,5120,41327,2,3,7,11,1237500
3,2.5,2160,1912,2,3,1,3,629000
4,2.5,2180,7204,2,3,1,9,734000
3,2.25,1490,1294,2,3,5,7,309000
3,2.5,2950,10254,2,3,9,5,554950
3,2.75,2990,207781,2,3,15,11,785000
4,2.5,2700,5150,2,3,8,10,550000
4,3.5,3130,5000,3,3,1,3,1010000
3,2,3620,14250,2,3,8,11,1575000
5,2.75,2481,4045,2,3,1,4,309000
3,2.5,1730,3600,2,3,1,10,328423
3,1.5,1420,1192,2,3,7,5,345000
5,3.5,3160,5175,2,3,1,9,660000
3,3.25,1320,1327,2,3,7,2,385000
2,2.25,1010,1107,2,3,9,9,459000
3,2.5,1870,4046,2,3,8,12,248000
4,3.5,5220,15411,2,3,9,12,1481000
4,2.5,2260,5824,2,3,4,3,379000
5,4.5,4340,5722,3,3,5,1,2945000
3,2.5,2280,2289,2,3,9,2,535000
5,3.5,3400,9804,2,3,7,5,970000
2,1.5,830,1020,2,3,9,10,205000
4,2.5,2310,7384,2,3,5,6,310000
2,1.5,830,1858,2,3,10,2,334500
5,3.25,4130,7197,2,3,3,12,995000
4,3,2050,4000,2,3,1,2,370228
4,2.5,2050,4953,2,3,1,7,383000
3,2.5,1600,2610,2,3,10,5,384500
5,2.5,3190,8160,2,3,1,3,865000
4,3.75,3860,5474,2.5,3,8,9,1051000
4,2.5,2040,5616,2,3,3,7,502000
4,3.5,3845,8400,2,3,2,2,1750000
4,2.5,2650,6875,2,3,1,11,569995
4,2.5,3430,64441,2,3,2,9,749950
3,2.5,2430,5400,2,3,8,2,550000
3,3.5,2876,5086,2,3,8,5,525000
4,3.5,2550,8698,2,3,8,7,516000
4,3.75,4100,61419,2,3,1,12,1350000
4,2.5,2730,4526,2,3,6,2,440000
3,2.5,1780,1729,2,3,7,6,660000
3,2.5,1880,5000,2,3,5,8,261950
5,3.75,3090,4943,2,3,5,5,551000
3,3.5,2460,14155,2,3,1,1,665000
4,3.5,2910,5260,2,3,3,2,610000
4,3.5,2910,5260,2,3,3,4,645000
3,1.75,1930,6360,1,3,2,4,536751
3,2.25,1413,3403,2,3,6,5,260000
3,3.25,4030,6300,2,3,9,4,1312000
4,3.25,2880,5929,2.5,3,1,6,429900
4,2.75,2360,15100,1,3,1,2,535000
2,1.75,1070,1276,3,3,9,8,462550
3,3.25,1460,1367,3,3,7,10,602000
4,2.75,3800,9606,2,3,7,8,730000
2,1.5,1190,801,3,3,5,12,300500
5,2.5,3200,6455,2,3,6,7,675000
3,2.25,1970,2377,2,3,7,10,415000
3,2.5,2830,5831,2,3,5,3,614000
4,2.5,2630,5701,2,3,5,5,385000
4,2.75,2720,4613,2,3,10,9,594000
4,2.75,3160,8097,2,3,1,8,860000
4,4,3770,8899,2,3,9,2,1104500
4,2.75,3500,6226,2,3,11,5,775000
5,2.75,2710,4685,2,3,1,4,430760
2,2.5,2170,6361,1,3,6,10,755000
2,2.25,1540,958,3,3,8,4,640000
3,3.25,1876,1531,3,3,6,1,613500
4,3.5,3720,213073,1,3,8,10,780000
4,2.5,3148,9612,2,3,1,5,550000
4,3.25,3240,4852,2,3,5,3,789500
5,3.5,3340,5000,2,3,3,6,592000
4,2.5,2413,5701,2,3,1,6,454950
4,2.5,2500,4500,2,3,5,3,475000
2,1.75,1180,904,2,3,1,8,659000
4,2.5,2890,5801,2,3,10,12,570000
5,3,2230,6551,1,3,1,3,347500
4,2.5,1767,4500,2,3,9,3,205000
3,3.25,1450,1468,2,3,6,3,380000
5,2.75,2930,7663,2,3,2,6,718000
5,2.75,2710,4136,2,3,1,12,515805
4,3.25,3600,18645,2,3,2,6,1029275
3,2.5,1800,3265,2,3,1,2,437718
4,2.5,2290,5515,2,3,9,9,450000
3,2.5,1510,1178,2,3,8,2,515000
2,2.5,1090,13444,2,3,8,10,204000
3,2,1270,1323,3,3,9,7,360000
3,2.25,1540,1005,3,3,7,2,550000
3,2.5,2930,6050,2,3,7,1,650880
5,3.75,4360,8504,2,3,1,1,1789950
4,3.5,3640,4983,2,3,1,9,895900
4,2.5,2430,4747,2,3,7,3,585000
3,2.25,1520,1464,2,3,5,4,380000
5,2.75,2730,5820,2,3,1,7,565997
3,3,2440,2076,2,3,9,11,459000
3,3.75,1580,1303,2,3,5,6,550000
3,2.25,1420,983,3,3,9,9,500000
5,3.25,2820,3275,2,3,9,12,461500
4,5.5,5060,10320,2,3,7,5,2150000
3,2.25,1490,1212,2,3,4,4,735000
4,2.5,3060,7710,2,3,6,3,588000
3,3.25,3240,4185,2,3,4,10,724500
3,2.75,2820,5348,2,3,7,11,749000
5,3.5,4140,7642,2,3,12,7,720000
2,1.5,982,846,2,3,9,11,250000
3,2.75,2460,3600,2,3,8,11,790000
4,2.5,2547,4800,2,3,1,8,392440
4,2.25,1834,7460,2,3,3,10,280000
4,4.5,3130,5126,3,3,1,8,1333000
4,2.5,2730,4847,2,3,7,2,649000
2,2.5,1380,1329,2,3,7,2,457000
4,4.25,4700,10800,2,3,13,2,2225000
3,3,2330,4284,2,3,11,7,453000
3,2.5,1730,3600,2,3,1,11,329780
2,2.5,2350,2390,3,3,8,8,1050000
5,4.5,4000,6713,2,3,0,7,771005
3,2.5,3350,7752,1,3,6,1,1300000
3,3.25,1530,1612,3,3,9,7,607500
2,2.25,1610,1968,2,4,36,8,278000
4,2.75,2620,6178,2,3,2,1,475000
3,2,1300,1920,2,3,9,11,270000
4,3.5,3590,5334,2,3,9,2,1302000
4,2.5,2490,5647,2,3,1,9,778983
3,2.5,1320,1780,2,3,10,9,221000
4,2.25,1800,2752,2,3,1,8,338800
5,1.5,3360,5225,2,3,1,3,834995
4,2.5,3220,9328,2,3,9,9,550000
3,3.5,2514,1559,2,3,8,10,575000
4,2.75,3130,9711,2,3,1,4,649000
4,2.5,2720,4738,2,3,3,6,545000
2,2.25,1390,916,2,3,8,9,625000
4,4.5,4920,270236,2,3,9,11,1042000
3,2.5,2134,1984,2.5,3,7,7,611000
3,2.5,1741,5701,2,3,3,4,300000
3,2.5,2560,5238,2,3,14,1,577000
4,2.5,2220,3561,2,3,1,11,349990
3,2.5,1910,4363,2,3,9,12,650000
2,1.5,980,853,2,3,6,4,378000
3,2.5,1950,4197,2,3,2,12,313200
5,4.25,4150,12015,2,3,1,3,1206688
2,1.5,1110,986,2,3,6,10,252500
3,2.5,1250,1150,2,3,6,5,308000
4,2.5,3310,5404,2,3,11,12,803100
4,2.5,2020,5501,2,3,5,6,415000
4,3.5,3310,4850,2,3,5,3,785000
4,2.5,2798,4473,2,3,3,3,499950
4,2.5,1847,8000,2,3,7,2,216000
4,2.5,2420,4981,2,3,6,2,380000
4,2.5,2020,3600,2,3,3,2,345000
4,2.5,2400,6811,2,3,8,9,456500
3,2.5,1760,5390,1,3,1,2,382495
4,2.5,2110,4178,2,3,2,1,324950
4,2.5,2692,8392,2,3,1,10,436472
3,2.25,1490,4522,2,3,6,8,365250
5,3.25,3960,6352,2,3,1,7,919990
4,2.5,1740,4642,2,3,3,8,316475
4,2.5,1940,4517,1,3,5,4,425000
2,1,970,3279,2,3,8,12,302860
3,2.5,1852,4000,2,3,1,2,298000
4,4,4810,18851,2,3,8,2,3204000
3,2.5,2099,4275,2,3,5,1,289950
3,2.25,1250,811,3,3,1,4,419950
2,1.5,1090,1183,3,3,7,8,306000
4,2.5,3216,5902,2,3,1,7,498445
4,2.5,2970,4400,2,3,1,10,775950
3,2.5,2610,6405,2,3,14,3,605000
2,1.75,1340,1368,2,3,9,11,520000
4,2.75,3300,4987,2,3,1,7,849990
3,2,1630,7599,1,3,9,11,767450
3,2.25,1590,929,2,3,1,7,665000
2,2.75,1310,1268,3.5,3,8,6,525000
4,3.5,3600,5697,2,3,1,12,870515
4,2.5,2154,4153,2,3,3,6,390000
3,1.75,1530,825,3,3,0,12,500000
3,2.25,1360,1041,2,3,9,6,399950
3,2.5,1320,2480,2,3,10,3,305000
4,2.5,1660,6724,2,3,6,9,255000
4,2.5,2891,6499,2,3,1,8,415000
3,2.5,2340,2155,2,3,3,9,716500
3,2.5,2320,2267,3,3,6,8,425000
4,2.5,2190,3855,2,3,5,4,540000
3,2.5,2060,4742,2,3,1,1,324747
3,2.5,1740,4145,2,3,5,4,385000
3,2.25,1400,3825,2,3,3,4,270000
5,4,4410,14380,2,3,9,2,1240000
3,2.5,1780,1647,2,3,7,11,672000
3,2.5,1760,10137,2,3,5,12,310000
3,3.5,4410,10756,2,3,1,12,3000000
3,2.5,2283,3996,2,3,7,7,389950
3,2.5,1860,3730,2,3,3,4,309620
4,2.5,2701,4500,2,3,1,1,399895
4,2.5,2930,4875,2,3,1,3,442515
3,2.25,1540,1561,3,3,5,2,375000
3,2.5,2242,4500,2,3,1,11,309780
3,2.5,1950,4345,2,3,8,1,425000
2,3,1160,1073,2,3,8,10,405000
3,2.5,2060,5115,2,3,1,6,356250
3,2.25,1230,875,3,3,2,9,550000
2,1.5,1160,1438,2,3,14,3,340000
4,2.5,2245,4301,2,3,1,6,362865
4,3.5,4120,12626,2,3,1,11,1360000
4,2.5,3400,9692,2,3,8,7,830000
5,3.75,4270,7500,2,3,1,11,1598000
4,3.5,2890,5911,2,3,1,9,855000
5,3.5,3220,8000,2,3,7,4,1205000
4,3.5,4010,15365,2,3,9,7,1385000
4,3.5,2260,30250,2,3,2,6,400200
2,1,1140,1730,1.5,3,8,4,235000
3,2,1640,4714,1,3,6,9,349950
4,2.75,3510,9400,2,3,1,7,659950
3,2.75,3010,1842,2,3,4,9,785000
2,2.25,1060,925,2,3,9,4,475000
3,2.5,1658,2700,2,3,1,3,263900
3,2.5,1960,3540,2,3,3,6,342000
3,2.5,2420,4725,2,3,1,9,367899
3,3.5,3420,23786,1.5,3,1,3,657044
2,1.5,893,965,2,3,8,3,359950
4,2.75,3020,7203,2,3,1,6,879950
4,2.5,2470,5954,2,3,2,3,550000
4,2.5,2009,4800,2,3,3,3,279000
3,2.5,1530,1116,2.5,3,10,11,255000
3,1.75,1590,1113,3,3,1,6,609500
5,3,2630,3149,2,3,2,3,420000
4,2.5,3230,7187,2,3,7,6,570000
3,2.25,1430,2343,2,3,3,11,439000
3,2.5,2242,5744,2,3,3,3,310000
4,2.5,2500,4000,2,3,1,6,635000
3,2.5,1230,922,2,3,6,8,399950
4,2.5,3020,3600,2.5,3,6,10,805000
4,3.5,3480,4000,2,3,0,8,1800000
4,3,3330,7650,1,3,7,12,1205000
4,2.5,3400,4840,2,3,9,10,745000
2,1.5,830,1119,2,3,10,10,329445
5,3,3110,4464,2,3,8,8,588000
3,2.5,1910,2091,2,3,1,5,494815
3,2.75,3230,5250,2,3,1,1,591975
5,2.75,3380,8179,2,3,4,6,600000
3,2.75,2830,3496,2,3,3,1,673000
5,3.5,3700,7055,2,3,1,6,889950
4,3,2520,4104,2,3,13,11,500000
3,2.25,1530,1396,2,3,8,8,500000
4,4.25,4420,5750,2,3,9,2,890000
3,3,1460,1180,3,3,9,8,437000
3,2.25,1450,1486,2,3,9,3,419700
3,2,1160,3441,1,4,85,6,394000
3,2,1640,4802,1,3,5,6,342000
3,1.75,1444,249126,1.5,3,7,5,420000
3,2.5,1620,1173,3,3,7,12,580000
2,1.5,1100,1228,2,3,8,12,343000
2,1.5,1340,1402,2,3,7,8,390000
3,1.5,1450,4694,2,3,4,6,274000
4,2.5,3040,7200,2,3,7,1,700000
4,2.5,2560,7210,2,3,9,8,838000
6,3,2744,9926,2,3,9,9,300000
3,2.25,1420,990,3,3,7,9,467000
2,1,700,7457,1,3,72,7,395000
5,4.25,4110,42755,2,3,15,3,734000
5,2.75,2670,4780,2,3,2,6,480000
3,2.75,2130,1400,2,3,5,6,539000
5,2.75,3078,6371,2,3,1,2,459950
2,1,840,892,2,3,9,12,306500
3,2.5,1800,2731,2,3,1,5,408474
3,2.75,2580,5200,2,3,7,10,437000
3,1.5,1270,2356,2,3,3,3,160797
4,3.5,3065,5440,3,3,1,3,729000
3,2.5,1861,1587,2,3,8,3,499000
4,2.75,2260,5705,2,3,1,4,359950
5,3.25,4150,7100,2,3,2,11,929000
2,2.5,1500,1174,2,3,1,9,529950
3,2.25,1620,998,2.5,3,3,1,461000
2,1.5,830,1325,2,3,10,1,271115
4,2.5,3120,5137,2,3,12,12,653000
3,2.5,1870,1058,3,3,8,3,565000
3,2.25,1240,1250,3,3,1,10,529950
4,2.5,2820,5612,2,3,8,8,585000
3,1.75,1630,1526,3,3,1,6,609000
3,2.25,1584,2800,2,3,3,3,267000
4,2.5,2840,4500,2,3,3,5,557000
4,3.25,3910,6293,2,3,9,9,709950
3,2.5,1730,1301,3,3,4,1,625000
3,2.75,1840,2060,2,3,2,1,599000
4,3.75,4030,503989,2,3,7,1,920000
4,3.5,3440,3800,3,3,1,1,1285000
4,2.5,2110,3825,2,3,3,12,324500
3,2.5,2430,5866,2,3,6,12,471500
4,3.75,4690,207141,2,3,8,7,1015000
4,3.5,3500,43560,2,3,1,1,998000
4,2.5,2070,8685,2,3,9,2,262000
4,3.5,3350,6350,2,3,6,11,844000
4,2.5,2440,4850,2,3,2,9,745641
5,3,3010,7357,2,3,7,9,659950
3,2.5,2060,4200,2,3,1,4,339989
2,2.5,1570,2399,2,3,6,10,352500
3,2.5,1580,1161,2,3,7,9,525000
5,3.5,4280,6530,2,3,1,1,1138990
5,3.5,2815,4900,2,3,4,3,491000
4,2.5,2620,6114,2,3,4,9,675000
3,2.25,1250,1033,3,3,8,10,344000
4,2.5,3250,4500,2,3,7,3,530000
4,3.25,2510,7686,2,3,12,5,290500
2,1.75,1270,1685,2,3,3,5,335000
5,4,6670,16481,2,3,8,9,2998000
3,2.5,1580,3075,2,3,2,7,379000
3,1.5,1360,2030,3,3,7,3,385000
4,2.5,2400,9612,1,3,53,2,500012
3,3,1571,2017,3,3,7,12,366750
2,2,1405,1073,2,3,8,11,405000
3,1.5,1010,1546,2,3,44,7,356999
2,2.5,1450,1281,2,3,9,6,590000
3,1.75,1420,1361,2,3,1,10,294000
4,2.5,2650,4644,2,3,2,8,731500
5,2.75,3030,7679,2,3,1,1,837219
4,5.5,6530,871200,2,3,7,1,1600000
3,2.75,2670,3738,1,3,2,3,798800
2,2.5,1170,809,2,3,8,10,482500
4,2.5,3260,26772,2,3,8,8,820000
3,1.5,1480,1722,3,3,8,3,319000
3,2.5,2700,6947,2,3,2,11,950000
4,3.5,4640,13404,2,3,8,5,1267500
3,2.5,1601,2491,3,3,8,9,378000
5,3.75,5350,15360,1,3,7,7,3345000
3,2.5,2540,5237,2,3,4,2,489950
2,1.75,1030,1106,2,3,9,9,345000
3,2.5,2730,7136,2,3,3,6,510000
4,2.5,3172,5033,2,3,1,10,432500
4,2.5,3160,8530,2,3,9,8,650000
4,2.5,2850,12429,2,3,7,12,750000
4,3.5,2780,3100,2,3,1,7,870000
4,3.5,3860,6543,2,3,1,1,900000
2,1.75,1180,900,2,3,1,7,664950
3,2.25,1410,1290,2,3,11,7,391000
4,3.5,6370,205603,2,3,7,11,1800000
5,3,3223,6371,2,3,1,4,479349
4,3.25,2600,2074,2,3,4,1,661000
3,3.25,1380,1234,3,3,9,10,379000
3,2.25,1620,998,2.5,3,5,9,415000
3,3.25,1370,1227,3,3,8,2,375000
3,2,1220,1186,3,3,8,2,355000
3,2.5,1280,1889,3,3,6,10,540000
2,1.5,770,850,2,3,9,1,290000
3,2.5,1210,1200,3,3,7,8,500000
4,2.5,2890,6322,2,3,4,11,416000
3,2.5,1580,2765,2,3,4,4,349900
3,2.25,1530,1245,2,3,1,11,465000
4,2.5,3670,7680,2.5,3,8,3,950000
4,2.25,1850,2340,2.5,3,1,8,496800
4,2.5,2440,6581,2,3,1,8,680000
4,3.25,2190,4265,2,3,0,11,920000
5,4,4360,8030,2,3,0,7,1289990
4,2.75,3990,6637,2,3,12,11,825000
3,2.5,1270,1283,3,3,8,6,292000
4,2.5,3340,6924,2,3,6,7,576000
2,2,1500,761,3,3,7,5,670000
4,3.5,3120,5086,2,3,7,12,953007
4,2.5,2480,4334,2,3,3,1,399000
2,2,1110,1155,3,3,7,10,399000
4,2.75,2760,5670,2,3,1,9,847093
3,2.5,1510,1493,3,3,1,8,599950
3,2.5,1460,1614,2,3,8,5,499000
4,2.75,3980,285318,2,3,9,7,760000
4,3.75,3320,8234,2,3,1,1,1699990
4,3.25,3270,5187,2,3,1,11,1033888
4,2.5,2670,8765,2,3,9,3,515000
3,2.25,1410,1332,2,3,11,6,355000
4,2.75,2475,4000,2,3,1,6,319900
3,3.5,1600,1431,2,3,9,8,460000
2,1,1290,3383,2,3,7,6,305000
3,2.5,1608,4818,2,3,3,8,280000
2,2.25,1300,2104,2,3,4,3,394950
4,3.5,2530,3000,2,3,1,10,382000
3,2.5,1390,1411,3,3,7,1,560000
3,2.25,1640,1204,3,3,1,6,772000
4,2.5,2229,5723,2,3,3,7,324950
3,2.5,1790,3078,2,3,5,12,530000
3,2.25,990,736,2.5,3,6,10,384000
5,2.75,3240,6863,2,3,2,5,719950
2,2.5,1280,819,2,3,9,11,319950
3,2.5,1610,3848,2,3,9,10,292000
6,3.5,3670,3959,2,3,7,9,1500000
2,2.5,1150,1027,3,3,7,12,425000
5,3.75,3760,4702,2,3,1,10,799950
2,2.5,1320,1157,2,3,1,2,499000
4,2.75,2700,7992,2,3,3,8,572000
2,2,1480,804,3,3,7,4,459000
3,2.25,1410,905,3,3,1,6,529500
4,2.5,3135,5811,2,3,10,1,374500
3,2.5,1480,1485,2,3,8,1,584000
4,4.5,4020,9656,2,3,8,12,1898000
2,2.25,1060,1209,2,3,9,11,505000
2,2.5,1950,2457,3,3,6,12,565000
4,2.75,3340,5677,2,3,4,2,799000
3,2.5,1570,1452,2.5,3,8,4,547000
3,2.5,1930,6604,2,3,1,1,550000
3,2,1590,8100,1,3,19,10,250000
4,4.5,3720,7746,2,3,1,9,960000
4,4.25,4470,5884,2,3,5,12,2950000
2,1,1290,1289,2,3,10,10,441000
3,2.25,1489,2800,2,3,3,6,265000
3,2.5,2075,39553,1,3,3,2,430000
3,2.5,1413,3600,2,3,4,6,286800
3,2.5,1300,1362,2,3,7,11,375000
3,3.25,1480,983,2,3,2,4,312500
4,2.75,3320,5559,2,3,3,9,850000
3,2.25,1530,1279,2,3,8,4,390500
3,2.5,1180,932,3,3,5,10,455000
2,2,1190,1303,2,3,6,7,455000
3,2.25,1300,1180,3,3,7,8,515000
3,3.5,1710,2212,2,3,2,3,362500
3,2.5,2390,47480,2,3,8,7,460000
4,3.5,3510,6005,2,3,5,9,540000
3,1.75,1140,1165,2,3,1,8,230000
2,2.5,1320,1329,2,3,8,6,425000
5,3,2100,9752,1,3,8,7,298450
4,2.5,2400,4848,2,3,11,12,344000
3,2.5,1408,989,3,3,10,8,416286
4,2.5,2560,5102,2,3,2,3,379500
2,2.5,1260,1347,3,3,10,7,350000
2,1.75,1290,1624,2,3,1,8,258800
4,2.5,2730,9260,2,3,7,11,620000
2,2.5,1630,1368,2,3,6,6,295000
4,2.75,3530,6844,2,3,1,4,908990
4,2.5,2714,12558,2,3,1,6,485230
3,2.25,1630,2520,2,3,10,7,475000
5,3.25,5790,13726,2,3,1,2,1240415
3,3,2230,1407,2.5,3,2,2,635000
3,2.5,1380,1590,2,3,3,10,350000
3,3.5,1320,1161,3,3,5,12,345000
2,2,1490,713,3,3,1,6,700000
3,2.25,1280,1520,2,3,7,2,490000
5,4,3870,5929,2,3,1,9,1299888
2,2.5,1280,1051,2,3,6,7,579000
3,1.5,1300,1435,2,3,8,6,552500
4,2.75,2170,5024,2,3,3,2,467000
4,2.25,1763,3717,2,3,3,4,305000
2,1.5,1020,1525,2,3,11,10,212000
4,2.5,1840,4593,2,3,5,2,429000
3,2,1820,1358,3,3,1,1,479950
