age,workclass,educ_level,marital_status,occupation,relationship,race,gender,hours_per_wk,us_native,over_50k
27,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,50,Yes,No
34,Self-emp-inc,10,Never-married,Sales,Not-in-family,White,Male,75,Yes,No
82,Unknown,10,Widowed,,Not-in-family,Amer-Indian-Eskimo,Male,3,Yes,No
44,Unknown,9,Married-civ-spouse,,Husband,Black,Male,40,Yes,No
56,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,42,Yes,No
42,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,Yes,Yes
31,Private,13,Married-civ-spouse,Other-service,Husband,White,Male,40,No,No
42,Private,9,Separated,Other-service,Unmarried,White,Female,25,Yes,No
25,Private,10,Never-married,Handlers-cleaners,Own-child,White,Male,40,Yes,No
37,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Yes,No
26,Local-gov,13,Never-married,Prof-specialty,Own-child,White,Female,35,Yes,No
28,Private,9,Divorced,Exec-managerial,Not-in-family,White,Female,40,Yes,No
33,Private,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,46,Yes,Yes
33,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,Yes,Yes
42,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Yes,No
61,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,40,Yes,No
31,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,Yes,Yes
20,Private,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,30,Yes,No
22,Private,12,Never-married,Adm-clerical,Not-in-family,Black,Female,40,Yes,No
22,Private,13,Never-married,Other-service,Not-in-family,White,Female,20,Yes,No
22,Private,13,Never-married,Sales,Own-child,White,Male,40,Yes,No
28,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,50,Yes,No
46,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,45,Yes,No
62,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,Yes,Yes
48,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,40,Yes,No
44,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,56,Yes,Yes
52,Private,10,Widowed,Other-service,Unmarried,Black,Female,40,,No
71,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,17,Yes,No
51,Private,2,Widowed,Other-service,Unmarried,White,Female,35,No,No
46,Unknown,14,Married-civ-spouse,,Husband,White,Male,20,Yes,Yes
22,Local-gov,13,Never-married,Prof-specialty,Own-child,White,Female,35,Yes,No
51,Private,11,Divorced,Tech-support,Unmarried,Black,Female,48,Yes,No
27,Private,11,Never-married,Exec-managerial,Not-in-family,White,Male,65,No,Yes
24,Private,7,Married-civ-spouse,Protective-serv,Husband,White,Male,40,Yes,No
41,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,72,,No
35,Private,10,Married-civ-spouse,Craft-repair,Husband,Other,Male,45,Yes,Yes
37,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,Yes,No
39,Private,14,Never-married,Prof-specialty,Not-in-family,White,Male,60,Yes,No
38,Private,13,Divorced,Prof-specialty,Not-in-family,White,Female,50,Yes,Yes
32,Self-emp-not-inc,9,Divorced,Craft-repair,Not-in-family,White,Male,50,Yes,Yes
19,Private,10,Never-married,Other-service,Own-child,White,Female,20,Yes,No
31,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,90,Yes,Yes
35,Private,10,Divorced,Other-service,Unmarried,White,Female,40,Yes,No
48,Private,13,Divorced,Tech-support,Own-child,White,Female,40,Yes,No
43,Private,8,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40,Yes,No
29,Self-emp-not-inc,9,Married-civ-spouse,Other-service,Wife,White,Female,30,Yes,No
22,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Yes,No
23,Private,10,Married-civ-spouse,Sales,Wife,White,Female,47,Yes,No
32,Private,10,Married-civ-spouse,Sales,Husband,White,Male,40,Yes,Yes
21,Private,10,Never-married,Machine-op-inspct,Own-child,White,Male,40,Yes,No
60,Private,6,Divorced,Other-service,Not-in-family,Black,Female,40,Yes,No
41,State-gov,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,40,Yes,No
31,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,No,No
28,Private,11,Never-married,Exec-managerial,Not-in-family,White,Female,23,Yes,No
34,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,Yes,No
45,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,38,Yes,No
44,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,68,Yes,No
42,Private,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,No,Yes
30,Unknown,9,Never-married,,Unmarried,Black,Female,40,Yes,No
32,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,50,Yes,No
62,Self-emp-not-inc,10,Widowed,Prof-specialty,Unmarried,White,Male,20,Yes,No
45,Local-gov,10,Divorced,Adm-clerical,Unmarried,White,Female,35,Yes,No
34,Private,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,No,No
76,Unknown,9,Married-civ-spouse,,Husband,White,Male,20,Yes,No
56,Self-emp-inc,14,Divorced,Exec-managerial,Not-in-family,White,Male,60,Yes,Yes
24,Private,3,Never-married,Machine-op-inspct,Other-relative,White,Male,40,No,No
51,Self-emp-not-inc,12,Divorced,Exec-managerial,Unmarried,White,Female,99,Yes,No
31,Private,9,Married-civ-spouse,Sales,Husband,White,Male,40,Yes,Yes
20,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,45,Yes,No
38,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,Yes,Yes
33,Self-emp-inc,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,No,Yes
34,Private,9,Never-married,Prof-specialty,Not-in-family,White,Female,30,Yes,No
56,Private,9,Divorced,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,35,Yes,No
44,Self-emp-not-inc,12,Never-married,Sales,Own-child,White,Male,50,Yes,No
45,Private,7,Separated,Tech-support,Unmarried,White,Female,40,No,No
24,Private,10,Never-married,Handlers-cleaners,Own-child,White,Female,30,Yes,No
59,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Yes,Yes
28,Private,9,Divorced,Other-service,Unmarried,Black,Female,20,Yes,No
45,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,Male,48,Yes,Yes
42,Local-gov,10,Divorced,Tech-support,Not-in-family,White,Female,40,Yes,No
67,State-gov,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,8,Yes,No
49,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,Yes,No
25,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Yes,No
38,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,Yes,No
23,Unknown,10,Never-married,,Own-child,White,Male,30,Yes,No
41,Private,9,Separated,Adm-clerical,Unmarried,Black,Female,40,Yes,No
26,Private,14,Never-married,Exec-managerial,Not-in-family,White,Male,32,Yes,No
39,Private,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,45,Yes,No
26,Private,10,Never-married,Exec-managerial,Not-in-family,White,Female,40,Yes,No
39,State-gov,10,Never-married,Transport-moving,Own-child,Black,Male,40,Yes,No
81,Unknown,13,Widowed,,Not-in-family,White,Male,5,Yes,No
29,Private,9,Never-married,Handlers-cleaners,Unmarried,Black,Male,40,Yes,No
53,Private,9,Separated,Transport-moving,Unmarried,White,Male,45,Yes,No
40,Private,12,Never-married,Adm-clerical,Not-in-family,White,Female,40,Yes,No
57,Self-emp-not-inc,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,16,Yes,No
36,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,Yes,Yes
30,Local-gov,13,Never-married,Tech-support,Not-in-family,White,Male,35,Yes,No
35,State-gov,10,Never-married,Farming-fishing,Own-child,White,Male,40,Yes,No
24,Private,6,Never-married,Sales,Not-in-family,White,Male,49,No,No
47,Self-emp-not-inc,10,Married-civ-spouse,Prof-specialty,Husband,Other,Male,55,Yes,Yes
34,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,40,Yes,Yes
20,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,38,Yes,No
41,Private,9,Never-married,Craft-repair,Unmarried,White,Male,40,No,No
41,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,44,Yes,Yes
54,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,30,Yes,Yes
30,Private,10,Never-married,Exec-managerial,Not-in-family,White,Female,40,No,No
22,Private,13,Never-married,Handlers-cleaners,Own-child,White,Female,15,Yes,No
48,Private,9,Widowed,Craft-repair,Not-in-family,White,Female,60,Yes,Yes
28,Private,6,Married-AF-spouse,Other-service,Wife,White,Female,40,Yes,No
30,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,44,Yes,No
19,Private,7,Divorced,Sales,Unmarried,White,Female,20,Yes,No
65,Private,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,15,Yes,No
21,State-gov,10,Never-married,Other-service,Not-in-family,White,Female,16,Yes,No
31,Private,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,No,No
22,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,Yes,No
37,Private,2,Divorced,Other-service,Unmarried,White,Female,35,No,No
42,Private,9,Never-married,Other-service,Not-in-family,White,Female,24,Yes,No
33,Federal-gov,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,40,,No
63,Private,5,Separated,Farming-fishing,Not-in-family,Black,Male,40,Yes,No
35,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,Yes,No
27,Federal-gov,12,Never-married,Transport-moving,Not-in-family,Black,Male,40,Yes,No
24,Private,3,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,40,No,No
57,Private,5,Married-civ-spouse,Sales,Husband,Black,Male,55,Yes,Yes
54,Private,9,Divorced,Craft-repair,Unmarried,White,Male,45,,No
37,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,Yes,No
34,Private,9,Separated,Exec-managerial,Unmarried,White,Female,30,Yes,No
43,Private,14,Divorced,Prof-specialty,Unmarried,White,Female,40,Yes,Yes
55,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,40,Yes,No
52,Self-emp-not-inc,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,40,No,No
32,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,50,Yes,No
83,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,Yes,Yes
35,Local-gov,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,40,No,Yes
40,Private,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,55,Yes,Yes
48,Private,10,Divorced,Exec-managerial,Not-in-family,White,Male,50,Yes,No
36,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Yes,No
22,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,40,Yes,No
18,Private,7,Never-married,Prof-specialty,Own-child,White,Male,20,Yes,No
37,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,42,Yes,No
34,Private,10,Never-married,Machine-op-inspct,Own-child,White,Male,86,Yes,Yes
28,Private,12,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,Yes,No
43,Private,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Yes,No
21,Private,9,Never-married,Other-service,Not-in-family,White,Female,40,Yes,No
44,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,Yes,No
29,Self-emp-not-inc,9,Never-married,Transport-moving,Unmarried,Black,Male,45,Yes,No
53,Private,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Yes,Yes
90,Private,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,No,No
38,Private,10,Separated,Exec-managerial,Unmarried,White,Male,40,Yes,No
21,Private,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,46,Yes,No
25,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,44,Yes,No
21,Private,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,Yes,No
51,Private,13,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,50,Yes,No
47,Private,12,Divorced,Transport-moving,Not-in-family,Black,Male,40,Yes,No
32,Private,13,Never-married,Protective-serv,Not-in-family,Black,Male,30,Yes,No
32,Federal-gov,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,No,No
33,Private,14,Never-married,Exec-managerial,Not-in-family,White,Male,50,Yes,Yes
50,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,Yes,Yes
31,Private,4,Divorced,Transport-moving,Unmarried,White,Male,20,Yes,No
38,Federal-gov,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,Yes,No
38,Private,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,43,Yes,No
37,Private,9,Never-married,Other-service,Not-in-family,White,Male,40,Yes,No
19,Local-gov,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,Yes,No
38,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,40,Yes,No
44,Local-gov,12,Divorced,Protective-serv,Not-in-family,White,Female,56,Yes,Yes
43,Private,10,Divorced,Prof-specialty,Not-in-family,White,Male,40,Yes,No
21,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,37,Yes,No
55,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,Yes,Yes
40,Private,9,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,43,Yes,No
51,Self-emp-inc,9,Married-civ-spouse,Transport-moving,Husband,White,Male,65,Yes,No
61,Private,4,Married-civ-spouse,Farming-fishing,Husband,Black,Male,40,Yes,No
19,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,Yes,No
35,Federal-gov,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,No,No
37,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,Yes,No
25,Private,13,Never-married,Prof-specialty,Own-child,White,Male,40,Yes,No
28,Self-emp-not-inc,10,Never-married,Craft-repair,Own-child,White,Male,50,No,No
46,Self-emp-not-inc,10,Divorced,Exec-managerial,Not-in-family,White,Male,50,Yes,No
74,Self-emp-not-inc,9,Widowed,Farming-fishing,Not-in-family,White,Female,14,Yes,No
20,Self-emp-not-inc,11,Never-married,Farming-fishing,Own-child,White,Male,40,Yes,No
60,Private,9,Married-civ-spouse,Sales,Husband,White,Male,20,Yes,No
68,Private,9,Never-married,Other-service,Not-in-family,White,Male,15,Yes,No
25,Private,6,Never-married,Farming-fishing,Not-in-family,Black,Male,35,No,No
31,State-gov,13,Never-married,Adm-clerical,Unmarried,Black,Female,40,Yes,No
47,Self-emp-inc,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,38,No,No
20,Private,10,Never-married,Transport-moving,Own-child,White,Male,35,Yes,No
30,Private,9,Married-civ-spouse,Protective-serv,Husband,White,Male,60,Yes,Yes
70,Unknown,9,Widowed,,Unmarried,White,Female,4,Yes,No
33,Local-gov,11,Never-married,Protective-serv,Not-in-family,White,Male,56,Yes,No
40,Private,10,Divorced,Exec-managerial,Not-in-family,White,Male,40,Yes,No
33,Private,10,Married-civ-spouse,Sales,Husband,White,Male,20,Yes,No
20,Private,9,Never-married,Sales,Own-child,White,Female,20,Yes,No
35,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,50,Yes,No
43,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,Yes,No
62,Private,9,Separated,Prof-specialty,Not-in-family,White,Female,40,Yes,No
90,Private,10,Never-married,Adm-clerical,Own-child,White,Female,12,Yes,No
38,Private,7,Married-civ-spouse,Adm-clerical,Wife,White,Female,32,Yes,No
28,Private,6,Never-married,Handlers-cleaners,Other-relative,White,Male,40,No,No
45,Private,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,Yes,Yes
75,Unknown,4,Separated,,Not-in-family,White,Male,50,Yes,No
23,Private,10,Never-married,Handlers-cleaners,Own-child,Black,Male,22,Yes,No
19,Private,10,Never-married,Adm-clerical,Own-child,White,Male,25,Yes,No
22,Private,4,Never-married,Other-service,Unmarried,White,Female,40,No,No
41,Self-emp-not-inc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,70,Yes,Yes
42,Private,13,Divorced,Prof-specialty,Unmarried,White,Male,50,Yes,Yes
23,Private,10,Never-married,Sales,Own-child,White,Female,20,Yes,No
29,Private,10,Never-married,Sales,Not-in-family,White,Male,30,Yes,No
24,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,44,Yes,Yes
39,Private,10,Separated,Craft-repair,Unmarried,White,Male,45,Yes,No
33,Self-emp-not-inc,10,Never-married,Craft-repair,Own-child,White,Male,48,Yes,No
32,Private,11,Married-civ-spouse,Sales,Husband,White,Male,40,Yes,No
21,Private,9,Never-married,Farming-fishing,Own-child,White,Male,65,Yes,No
67,Without-pay,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,12,No,No
39,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,Yes,No
47,Local-gov,13,Divorced,Prof-specialty,Not-in-family,Black,Female,40,Yes,No
26,Unknown,9,Divorced,,Not-in-family,White,Female,15,Yes,No
59,Self-emp-not-inc,6,Married-civ-spouse,Craft-repair,Husband,White,Male,50,Yes,No
52,Federal-gov,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Yes,Yes
64,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Yes,No
38,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,Yes,Yes
66,Private,9,Widowed,Craft-repair,Not-in-family,White,Male,40,Yes,No
49,Self-emp-not-inc,3,Married-civ-spouse,Other-service,Husband,White,Male,40,Yes,Yes
27,Private,13,Never-married,Sales,Not-in-family,White,Female,40,Yes,No
30,Self-emp-not-inc,9,Never-married,Craft-repair,Not-in-family,White,Male,50,Yes,Yes
36,Private,7,Divorced,Other-service,Not-in-family,White,Female,40,Yes,No
51,Private,9,Widowed,Prof-specialty,Unmarried,White,Female,40,Yes,No
66,Unknown,9,Widowed,,Not-in-family,Other,Female,35,No,No
48,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,Yes,Yes
41,State-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,Yes,No
51,State-gov,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,Yes,No
66,Private,3,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Female,40,No,No
26,Private,9,Never-married,Craft-repair,Own-child,White,Male,40,Yes,No
67,Self-emp-not-inc,13,Widowed,Sales,Not-in-family,White,Male,30,Yes,No
60,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,Yes,Yes
40,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,Yes,Yes
45,Private,10,Divorced,Adm-clerical,Not-in-family,White,Male,50,Yes,No
19,Local-gov,10,Never-married,Prof-specialty,Own-child,White,Female,30,Yes,No
31,Self-emp-not-inc,13,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,60,Yes,No
39,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,48,Yes,No
23,Private,6,Married-civ-spouse,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,40,No,No
22,Self-emp-not-inc,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,20,No,No
44,Private,9,Married-spouse-absent,Transport-moving,Not-in-family,Other,Male,32,No,No
20,Private,10,Never-married,Sales,Own-child,White,Male,25,Yes,No
19,Private,9,Never-married,Farming-fishing,Not-in-family,White,Male,40,Yes,No
39,Self-emp-inc,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,Yes,No
23,Unknown,13,Never-married,,Own-child,White,Male,50,Yes,No
39,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,43,Yes,No
47,Local-gov,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,Yes,No
36,Private,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,No,No
45,Self-emp-inc,9,Married-civ-spouse,Sales,Wife,White,Female,50,Yes,No
33,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,40,No,No
38,Private,10,Never-married,Sales,Own-child,White,Female,50,Yes,No
60,Local-gov,9,Married-civ-spouse,Other-service,Husband,White,Male,40,Yes,No
34,Private,9,Separated,Craft-repair,Unmarried,White,Male,49,Yes,No
42,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,35,Yes,No
25,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,50,Yes,No
42,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,Yes,Yes
34,Private,13,Married-civ-spouse,Sales,Husband,White,Male,40,Yes,No
44,Local-gov,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Yes,Yes
39,Private,9,Married-civ-spouse,Sales,Husband,White,Male,40,Yes,No
